"EN^780286332RR0001^AB^B^9/24/2019 0:00^9.0^200.0^nan^nan^SS1^0.0^0.0^1.0^Manager^Central Canada^538804.0,,,"
"FR-CA^118822584RR0001^QC^C^8/17/1988 0:00^99.0^1.0^nan^nan^SS5 & SS4^4.0^12.0^2.0^Coordonnatrice^Prairie Provinces^6524915.0,,,"
"EN^816009856RR0001^QC^B^6/30/2010 0:00^99.0^12.0^nan^nan^SS1^0.0^nan^5.0^Executive Director^Central Canada^5058276.0,,,"
"EN^106972086RR0001^MB^C^1.01.1967 00:00^99.0^1.0^nan^nan^SS4^25.0^nan^85.0^Development Coordinator^Central Canada^8316826.0,,,"
"EN^119087823RR0001^ON^C^1.01.1982 00:00^99.0^1.0^nan^nan^SS4^75.0^8.0^26.0^CEO^West Coast^278917.0,,,"
"EN^106874670RR0001^ON^C^01-01-1986 0:00^99.0^160.0^nan^nan^SS4^81.0^nan^21.0^Executive Director^West Coast^745902.0,,,"
"nan^107951618RR0595^BC^C^04-01-2010 0:00^99.0^200.0^nan^nan^SS2^2.0^5.0^2.0^nan^Central Canada^1263284.0,,,"
"EN^139942254RR0001^BC^C^04-08-1994 0:00^99.0^160.0^nan^nan^SS4 & SS3^9.0^75.0^2.0^Executive Director^Central Canada^2275567.0,,,"
"EN^107589111RR0001^ON^C^8.07.1980 00:00^99.0^1.0^nan^nan^SS4^28.0^0.0^10.0^executive director^Central Canada^960475.0,,,"
"EN^118777457RR0001^ON^C^01-01-1971 0:00^99.0^1.0^nan^nan^SS4^9.0^12.0^2.0^Executive Director^Central Canada^294719.0,,,"
"EN^119087096RR0001^QC^C^11-01-1984 0:00^99.0^1.0^nan^nan^SS5 & SS4^11.0^8.0^8.0^Director^Prairie Provinces^2835260.0,,,"
"FR-CA^131530453RR0001^ON^C^##########^99.0^1.0^nan^nan^SS4^4.0^100.0^3.0^Directrice générale^Central Canada^434529.0,,,"
"EN^107407983RR0001^SK^C^01-01-1983 0:00^99.0^1.0^nan^nan^SS4^17.0^198.0^13.0^CEO^Prairie Provinces^21608724.0,,,"
"EN^118979111RR0001^ON^C^1.04.1984 00:00^99.0^160.0^nan^nan^SS4^3.0^95.0^2.0^Executive Director^Atlantic region^383449.0,,,"
"nan^118823244RR0001^AB^C^01-01-1982 0:00^99.0^1.0^nan^nan^SS4^446.0^500.0^27.0^nan^Atlantic region^268901.0,,,"
"EN^108226598RR0001^NB^C^01-01-1984 0:00^99.0^200.0^nan^nan^SS4^1.0^19.0^0.0^treasurer (volunteer)^Central Canada^338680.0,,,"
"EN^108042409RR0001^NB^C^03-01-1984 0:00^99.0^1.0^nan^nan^SS4^3.0^16.0^3.0^Coordinator^Central Canada^238739.0,,,"
"EN^102950425RR0001^QC^C^10/18/2010 0:00^19.0^160.0^nan^nan^SS5 & SS4^2.0^7.0^4.0^Directrice^West Coast^352949.0,,,"
"FR-CA^107728206RR0001^QC^C^01-01-1980 0:00^99.0^1.0^nan^nan^SS5 & SS4^1.0^129.0^3.0^Directrice générale^Central Canada^2833412.0,,,"
"EN^106995681RR0001^BC^C^2/24/1981 0:00^99.0^200.0^nan^nan^SS4 & SS3^3.0^20.0^1.0^Executive Director^Central Canada^13397431.0,,,"
"EN^805686144RR0001^ON^C^01-01-2007 0:00^13.0^1.0^nan^nan^SS6 & SS5 & SS4^4.0^1.0^1.0^Coordinator^Central Canada^,,,"
"EN^123037939RR0001^ON^C^7/22/1977 0:00^99.0^160.0^nan^nan^SS6 & SS4^60.0^nan^nan^Community Development Officer^Central Canada^586760.0,,,"
"EN^840542286RR0001^ON^B^01-01-2012 0:00^99.0^1.0^nan^nan^SS1^nan^3.0^nan^President^Prairie Provinces^1194688.0,,,"
"nan^118820943RR0001^BC^C^10/15/1993 0:00^99.0^110.0^nan^nan^SS2^0.0^56.0^0.0^nan^Prairie Provinces^283654.0,,,"
"FR-CA^107813446RR0001^QC^C^##########^99.0^1.0^nan^nan^SS5 & SS4^11.0^7.0^3.0^Directrice générale^Central Canada^742535.0,,,"
"EN^118848597RR0001^MB^C^9/27/1971 0:00^99.0^190.0^nan^nan^SS4^10.0^50.0^3.0^Philanthropic Development Officer / Préposée au développement philanthropique^Prairie Provinces^624301.0,,,"
"EN^107995755RR0001^AB^C^01-01-2000 0:00^99.0^160.0^nan^nan^SS4^3.0^99.0^1.0^Coordinator^Central Canada^,,,"
"EN^107564395RR0001^ON^C^01-01-1985 0:00^99.0^200.0^nan^nan^SS4^6.0^5.0^4.0^CEO^Atlantic region^933097.0,,,"
"EN^892127044RR0001^SK^C^1.01.1994 00:00^99.0^1.0^nan^nan^SS4^10.0^20.0^3.0^Executive Director^Central Canada^,,,"
"EN^729749887RR0001^ON^C^01-05-2019 0:00^99.0^1.0^nan^nan^Initial List^0.0^9.0^0.0^nan^Prairie Provinces^636627.0,,,"
"EN^886147636RR0001^NB^C^03-12-1997 0:00^99.0^1.0^nan^nan^nan^10.0^18.0^1.0^Director^Central Canada^,,,"
"FR-CA^107989360RR0001^QC^C^5/26/2010 0:00^9.0^200.0^nan^nan^SS5 & SS4^3.0^15.0^1.0^Coordonnatrice-archiviste^Central Canada^595688.0,,,"
"EN^130311665RR0001^MB^C^01-11-1982 0:00^99.0^1.0^nan^nan^SS4^7.0^36.0^5.0^Executive Director^Central Canada^,,"
"EN^835040973RR0001^ON^C^6/20/2014 0:00^6.0^1.0^nan^nan^SL Shelters / Organismes de refuge^1.0^100.0^1.0^Assistant to the Administrator^Atlantic region^115193.0,,,"
"EN^827492901RR0001^ON^C^27.02.2013 00:00^99.0^1.0^nan^nan^SS4^2.0^200.0^52.0^CEO - Executive Director^Central Canada^424835.0,,,"
"EN^132410671RR0411^On^C^01-01-2002 0:00^99.0^1.0^nan^nan^Initial List^0.0^64.0^0.0^St. Vincent de Paul, St. Mary's Isolated Conference^West Coast^609538.0,,,"
"EN^133978148RR0001^NS^C^1.01.1990 00:00^99.0^160.0^nan^nan^Initial List^0.0^17.0^1.0^Fire Chief^Prairie Provinces^915769.0,,,"
"EN^119236222RR0001^ON^C^14-06-1979 0:00^99.0^160.0^nan^nan^SS4^3.0^10.0^0.0^Trust Fund Manager^Central Canada^966928.0,,,"
"EN^138724430RR0001^BC^C^1.01.1994 00:00^10.0^160.0^nan^nan^SS4 & SS3^6.0^27.0^2.0^Executive Director^Prairie Provinces^3768031.0,,,"
"EN^107848715RR0001^AB^C^01-01-1983 0:00^99.0^1.0^nan^nan^SS4^14.0^nan^0.0^Executive Director^West Coast^58389.0,,,"
"EN^118870674RR0001^ON^C^7/15/1974 0:00^99.0^160.0^nan^nan^SS4^15.0^10.0^6.0^Communications and Development Manager^Prairie Provinces^641166.0,,,"
"EN^107534802RR0001^AB^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS4^80.0^27.0^45.0^Executive Director^Atlantic region^2348919.0,,,"
"EN^119294122RR0001^BC^C^01-01-1981 0:00^99.0^1.0^nan^nan^SS2^1.0^39.0^3.0^Executive Director^West Coast^904683.0,,,"
"nan^118879915RR0001^SK^C^11-02-1983 0:00^99.0^1.0^nan^nan^SS4^80.0^40.0^74.0^nan^Central Canada^727414.0,,,"
"EN^108050287RR0002^NS^C^01-04-1985 0:00^99.0^1.0^nan^nan^SS4^30.0^20.0^40.0^Executive Director^Prairie Provinces^174419.0,,,"
"EN^118827153RR0001^BC^C^7/23/1979 0:00^5.0^200.0^nan^nan^SS4 & SS3^8.0^10.0^34.0^Executive Director^Atlantic region^344260.0,,,"
"nan^107801169RR0001^ON^C^01-01-1967 0:00^99.0^200.0^nan^nan^SS2^0.0^50.0^0.0^nan^Central Canada^1396889.0,,,"
"EN^843200270RR0001^AB^B^07-01-2005 0:00^13.0^100.0^nan^nan^SS1^1.0^60.0^8.0^Executive Director^Central Canada^,,,"
"EN^893420661RR0001^NS^C^1.01.1988 00:00^99.0^160.0^nan^nan^SS4^5.0^5.0^1.0^Member of the Board - Treasurer^Prairie Provinces^452404.0,,,"
"FR-CA^129481925RR0001^QC^C^01-04-1990 0:00^99.0^1.0^nan^nan^SS5 & SS4^20.0^nan^2.0^Directeur général^Central Canada^2244476.0,,,"
"EN^106864218RR0001^ON^C^01-01-1967 0:00^5.0^70.0^nan^nan^SS2^30.0^50.0^20.0^Director of Advancement and Directeur Bureau de developpement^Central Canada^2491701.0,,"
"EN^119066694RR0001^AB^C^01-01-1980 0:00^99.0^160.0^nan^nan^SS4^3.0^60.0^1.0^Operations Director^Central Canada^,,,"
"EN^108083726RR0001^ON^C^09-10-1985 0:00^99.0^1.0^nan^nan^SS4^20.0^15.0^15.0^Executive Director^Central Canada^113246.0,,,"
"EN^899801815RR0001^ON^C^11/23/2001 0:00^99.0^1.0^nan^nan^SS6 & SS4^15.0^500.0^nan^Director, Partnerships^Central Canada^978861.0,,,"
"nan^106836315RR0001^ON^C^6/22/1977 0:00^5.0^200.0^nan^nan^SS2^0.0^34.0^0.0^nan^West Coast^4086797.0,,,"
"nan^748984929RR0001^ON^B^9/23/2016 0:00^12.0^160.0^nan^nan^SS1^1.0^nan^3.0^nan^Central Canada^100457.0,,,"
"FR-CA^101946747RR0001^QC^C^04-01-1997 0:00^6.0^160.0^nan^nan^SS5 & SS4^11.0^0.0^4.0^Directrice^Central Canada^698007.0,,,"
"nan^133327460RR0001^BC^C^1.04.1995 00:00^99.0^1.0^nan^nan^SS4 & SS3^26.0^8.0^70.0^nan^Central Canada^,,,"
"EN^898361928RR0001^ON^C^9/27/1999 0:00^7.0^200.0^nan^nan^nan^0.0^52.0^2.0^volunteer treasurer^Atlantic region^344859.0,,,"
"FR-CA^121137236RR0001^QC^C^##########^99.0^1.0^nan^nan^SS5 & SS4^12.0^101.0^21.0^Coordonnatrice au développement social^Prairie Provinces^11673217.0,,,"
"nan^118799055RR0001^ON^C^01-01-1986 0:00^99.0^160.0^nan^nan^SS2^0.0^2.0^0.0^nan^Atlantic region^30056.0,,,"
"EN^132239161RR0001^NB^C^07-01-1988 0:00^9.0^200.0^nan^nan^SS6 & SS4^2.0^5.0^6.0^Progrmas Administrator^Central Canada^12893159.0,,,"
"EN^108217191RR0001^MB^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS4^25.0^nan^180.0^Administrative Services Manager^Central Canada^1827680.0,,,"
"EN^106793300RR0001^NB^C^01-01-1983 0:00^99.0^1.0^nan^nan^SS4^0.0^55.0^2.0^Executive Director^West Coast^1199057.0,,,"
"EN^108027558RR0001^ON^C^04-01-1992 0:00^99.0^160.0^nan^nan^SS4^164.0^60.0^nan^Executive Director^Prairie Provinces^3376002.0,,,"
"EN^106880057RR0001^ON^C^01-01-1984 0:00^99.0^1.0^nan^nan^SS4^24.0^16.0^2.0^Executive Director^Central Canada^2167671.0,,,"
"EN^108079310RR0001^BC^C^09-04-1972 0:00^9.0^200.0^nan^nan^SS2^10.0^8.0^nan^Executive Director^Central Canada^95880.0,,,"
"EN^130917032RR0001^AB^C^01-09-1999 0:00^19.0^160.0^nan^nan^SS4^30.0^4.0^2.0^Executive Director^Central Canada^1462066.0,,,"
"EN^107462384RR0001^ON^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS4^10.0^8.0^37.0^Executive Director^Prairie Provinces^,,,"
"FR-CA^106716467RR0001^QC^C^13-08-1979 0:00^99.0^1.0^nan^nan^SS5 & SS4^1.0^7.0^0.0^directrice générale^Central Canada^153965.0,,,"
"FR-CA^107607103RR0001^QC^C^9/26/1979 0:00^99.0^1.0^nan^nan^SS5 & SS4^15.0^6.0^10.0^Adjointe à l'administration^West Coast^2269774.0,,,"
"EN^898203989RR0001^AB^C^01-01-1993 0:00^99.0^1.0^nan^nan^Initial List^41.0^10.0^21.0^Chief Administrative Officer^Central Canada^2633180.0,,,"
"FR-CA^103069704RR0001^QC^C^5/23/1989 0:00^99.0^1.0^nan^nan^SS5 & SS4^2.0^5.0^1.0^directrice^Prairie Provinces^,,,"
"EN^854648755RR0001^BC^C^1.07.2007 00:00^17.0^160.0^nan^nan^SS4 & SS3^23.0^2.0^4.0^Executive Director^Central Canada^325774.0,,,"
"FR-CA^131950396RR0001^QC^C^01-04-1988 0:00^99.0^1.0^nan^nan^SS5 & SS4^19.0^10.0^17.0^Directeur général^Prairie Provinces^6137498.0,,,"
"nan^118802958RR0001^AB^C^07-02-1974 0:00^99.0^1.0^nan^nan^SS2^2.0^0.0^0.0^nan^Prairie Provinces^1216597.0,,,"
"FR-CA^106893845RR0001^QC^C^##########^99.0^160.0^nan^nan^SS5 & SS4^3.0^21.0^5.0^Directrice générale^West Coast^518292.0,,,"
"EN^107861296RR0001^MB^C^01-01-1979 0:00^99.0^1.0^nan^nan^SS4^88.0^6.0^58.0^Executive Director^Central Canada^718439.0,,,"
"EN^118782010RR0001^AB^C^1.01.1976 00:00^99.0^1.0^nan^nan^SS4^18.0^0.0^0.0^Executive Director^Central Canada^3355409.0,,,"
"EN^119281863RR0001^BC^C^01-01-1983 0:00^99.0^1.0^nan^nan^SS4 & SS3^22.0^55.0^12.0^Executive Director^North^241582.0,,,"
"EN^108142746RR0001^ON^C^11/24/1982 0:00^99.0^1.0^nan^nan^SS4^5.0^5.0^6.0^Executive Director^West Coast^1317095.0,,,"
"EN^128606084RR0001^ON^C^4/17/1991 0:00^5.0^70.0^nan^nan^SS6 & SS4^16.0^50.0^5.0^Executive Director^Central Canada^698038.0,,,"
"EN^888806668RR0001^NT^C^04-01-1997 0:00^4.0^150.0^nan^nan^SL Senior care / Soins aux personnes âgées^1.0^nan^2.0^Executive Director^West Coast^175628.0,,,"
"EN^801388547RR0001^BC^C^04-01-2006 0:00^5.0^150.0^nan^nan^SL Senior care / Soins aux personnes âgées^25.0^71.0^2.0^CEO^Prairie Provinces^11563386.0,,,"
"FR-CA^119063212RR0001^QC^C^##########^99.0^1.0^nan^nan^nan^9.0^90.0^0.0^Directrice^Central Canada^2384643.0,,,"
"nan^107895674RR0001^BC^C^04-01-1989 0:00^99.0^1.0^nan^nan^SS2^2.0^15.0^8.0^nan^West Coast^419176.0,,,"
"EN^118823640RR0001^AB^C^04-01-1977 0:00^99.0^1.0^nan^nan^SS4^135.0^500.0^13.0^Newcomer Knowledge Hub Project Coordinator^Central Canada^1599738.0,,,"
"FR-CA^101945541RR0001^QC^C^11/14/2006 0:00^6.0^160.0^nan^nan^SS5 & SS4^23.0^0.0^29.0^Co-directrice générale^Prairie Provinces^,,,"
"EN^107810632RR0001^BC^C^1.09.1984 00:00^99.0^1.0^nan^nan^SS4 & SS3^0.0^10.0^24.0^Program Co-ordinator^West Coast^13778182.0,,,"
"EN^133017897RR0001^ON^C^31.08.1990 00:00^99.0^160.0^nan^nan^SS4^12.0^19.0^22.0^Executive Director^Prairie Provinces^745641.0,,,"
"EN^889593463RR0001^AB^C^15-05-1991 0:00^99.0^160.0^nan^nan^Initial List^nan^30.0^0.0^Secretary^Atlantic region^,,,"
"EN^129951174RR0001^BC^C^01-04-1979 0:00^99.0^160.0^nan^nan^nan^89.0^500.0^163.0^CEO^Prairie Provinces^325770.0,,,"
"EN^107803389RR0001^SK^C^01-01-1978 0:00^99.0^190.0^nan^nan^SS4^6.0^410.0^nan^Executive Director^Central Canada^4883522.0,,,"
"EN^119002939RR0001^NS^C^12-12-1977 0:00^99.0^160.0^nan^nan^Initial List^0.0^25.0^nan^Fire Chief^Central Canada^994196.0,,,"
"EN^899549083RR0001^AB^C^09-01-1990 0:00^99.0^190.0^nan^nan^SS4^1.0^164.0^1.0^Managing Director^Atlantic region^42585.0,,,"
"EN^106781883RR0001^ON^C^1.01.1998 00:00^6.0^1.0^nan^nan^SS4^66.0^2.0^15.0^Executive Director^Central Canada^22330.0,,,"
"EN^106829849RR0001^ON^C^01-01-2018 0:00^1.0^175.0^nan^nan^SS4^1.0^250.0^13.0^Manager^Central Canada^1737958.0,,,"
"EN^107847741RR0001^NL^C^01-01-1993 0:00^9.0^200.0^nan^nan^SS2^0.0^10.0^5.0^President^Central Canada^1243757.0,,,"
"nan^107702250RR0001^ON^C^01-01-1967 0:00^5.0^70.0^nan^nan^SS2^nan^200.0^1.0^nan^Central Canada^,,,"
"EN^119109213RR0001^ON^C^1.10.1986 00:00^99.0^1.0^nan^nan^SS4^13.0^0.0^24.0^Program Outreach Coordinator^West Coast^,,,"
"FR-CA^103464301RR0001^QC^C^11/19/1985 0:00^1.0^100.0^nan^nan^SS5 & SS4^20.0^65.0^5.0^Directrice générale^West Coast^,,,"
"EN^846549632RR0001^ON^B^01-08-2014 0:00^99.0^1.0^nan^nan^nan^10.0^50.0^21.0^President & Founder^West Coast^,,,"
"nan^119005262RR0001^BC^A^01-01-1980 0:00^5.0^200.0^nan^nan^SS1^5.0^nan^nan^nan^Central Canada^73881.0,,,"
"EN^800661845RR0001^BC^C^07-01-2019 0:00^2.0^1.0^nan^nan^SL Humanitarian assistance (outside Canada) / Aide humanitaire (hors du Canada)^6.0^50.0^10.0^CEO^Central Canada^5101801.0,,,"
"EN^830284147RR0001^BC^A^11-08-2005 0:00^99.0^12.0^nan^nan^SS1^0.0^21.0^0.0^President^Prairie Provinces^1132799.0,,,"
"FR-CA^118988690RR0001^QC^C^07-02-1987 0:00^99.0^190.0^nan^nan^SS5 & SS4^nan^7.0^1.0^Co-directrice générale et aritstique^Central Canada^8174199.0,,,"
"FR-CA^104004569RR0001^QC^C^09-01-1980 0:00^99.0^190.0^nan^nan^SS5 & SS4^26.0^20.0^300.0^nan^Atlantic region^393425.0,,,"
"EN^103660809RR0001^MB^C^22-10-1981 0:00^99.0^1.0^nan^nan^SS4^6.0^80.0^6.0^Executive Director^Prairie Provinces^2012473.0,,,"
"nan^107505810RR0001^ON^C^04-01-1994 0:00^17.0^160.0^nan^nan^SS4^103.0^89.0^4.0^nan^Central Canada^1658261.0,,,"
"nan^132523028RR0001^NB^A^10/17/1985 0:00^99.0^1.0^nan^nan^SS1^2.0^30.0^1.0^nan^West Coast^0.0,,,"
"EN^899496707RR0001^AB^C^7/18/2003 0:00^2.0^160.0^nan^nan^SS4^52.0^40.0^16.0^Resource Development Team Lead^Prairie Provinces^2430341.0,,,"
"nan^119087799RR0001^Ontario^C^1.04.1985 00:00^99.0^1.0^nan^nan^SS4^16.0^nan^9.0^nan^Atlantic region^,,,"
"EN^121931091RR0001^BC^C^04-01-1995 0:00^99.0^160.0^nan^nan^SS4 & SS3^16.0^52.0^2.0^Interim Executive Director^Prairie Provinces^122803.0,,,"
"EN^108080029RR0001^AB^C^01-01-1981 0:00^99.0^1.0^nan^nan^SS4^31.0^61.0^19.0^Executive Director^Atlantic region^,,,"
"EN^106871262RR0001^NS^C^10/16/1972 0:00^99.0^200.0^nan^nan^SS2^12.0^9.0^2.0^Museum Director^West Coast^463366.0,,,"
"EN^107878761RR0001^AB^C^3/24/1996 0:00^99.0^190.0^nan^nan^SS4^1.0^130.0^1.0^Executive Director^Central Canada^656777.0,,,"
"nan^869312546RR0001^NS^B^07-05-1999 0:00^7.0^200.0^nan^nan^SS1^0.0^50.0^0.0^nan^Central Canada^1274425.0,,,"
"EN^118879501RR0001^BC^C^25.09.1984 00:00^99.0^1.0^nan^nan^SS4 & SS3^2.0^150.0^2.0^Controller^Central Canada^,,,"
"EN^118832864RR0001^ON^C^04-01-1981 0:00^99.0^200.0^nan^nan^SS4^7.0^50.0^2.0^Executive Director^Central Canada^183423.0,,,"
"nan^108168337RR0001^ON^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS2^6.0^18.0^1.0^nan^Central Canada^3827478.0,,,"
"EN^118936111RR0001^ON^C^01-01-1983 0:00^99.0^1.0^nan^nan^SS4^217.0^33.0^128.0^Executive Director^Central Canada^747474.0,,,"
"nan^107935181RR0001^ON^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS4^3.0^50.0^0.0^nan^Central Canada^3311458.0,,,"
"EN^118913151RR0001^ON^C^1.04.1984 00:00^99.0^1.0^nan^nan^SS4^34.0^9.0^nan^Executive Director^Prairie Provinces^763745.0,,,"
"FR-CA^100305507RR0001^QC^C^04-01-1983 0:00^5.0^200.0^nan^nan^SS5 & SS4^7.0^7.0^0.0^Direction générale^Central Canada^,,,"
"FR-CA^103311510RR0001^QC^C^06-01-1979 0:00^99.0^190.0^nan^nan^SS5 & SS4^12.0^nan^nan^Directrice du développement philanthropique et des partenariats^Central Canada^1854785.0,,,"
"EN^107412561RR0001^MB^C^10-01-1988 0:00^6.0^160.0^nan^nan^SS4^13.0^nan^4.0^Executive Director^Central Canada^207433.0,,,"
"nan^126312610RR0001^ON^A^11/23/1998 0:00^99.0^110.0^nan^nan^SS1^196.0^56.0^165.0^nan^Central Canada^827757.0,,,"
"FR-CA^103465316RR0001^QC^C^04-01-1993 0:00^99.0^110.0^nan^nan^SS5 & SS4^20.0^0.0^10.0^La Maison sous les Arbres^Atlantic region^868467.0,,,"
"EN^118826577RR0001^ON^C^1/25/1983 0:00^5.0^200.0^nan^nan^SS4^8.0^20.0^6.0^Executive Director^Prairie Provinces^21315508.0,,,"
"FR-CA^118836030RR0001^ON^C^6/19/1980 0:00^3.0^110.0^nan^nan^SS6 & SS4^2.0^0.0^1.0^Program manager^Central Canada^3134353.0,,,"
"nan^853287530RR0001^NS^B^1/24/2003 0:00^13.0^1.0^nan^nan^SS1^8.0^15.0^3.0^nan^Central Canada^67934.0,,"
"EN^107676017RR0001^MB^C^04-01-1976 0:00^99.0^1.0^nan^nan^SS4^308.0^21.0^100.0^Director of Operations and Fund Development^Prairie Provinces^1483003.0,,,"
"nan^119295350RR0001^ON^A^4/19/1977 0:00^99.0^1.0^nan^nan^SS1^10.0^32.0^nan^nan^Central Canada^404567.0,,,"
"EN^119057511RR0001^ON^A^07-01-1969 0:00^9.0^200.0^nan^nan^SS1^nan^nan^2.0^Program Manager, Grant Centre & Fund Development^Central Canada^717427.0,,,"
"EN^107913824RR0001^AB^C^09-01-1989 0:00^99.0^190.0^nan^nan^SS4^14.0^10.0^130.0^Director of Finance & Administration^Prairie Provinces^188673.0,,,"
"FR-CA^107889057RR0001^QC^C^04-01-1995 0:00^99.0^1.0^nan^nan^SS5 & SS4^3.0^100.0^4.0^Directrice par intérim et responsable des services^West Coast^238516.0,,,"
"FR-CA^119007771RR0001^QC^C^01-01-1967 0:00^9.0^200.0^nan^nan^SS5 & SS4^6.0^12.0^7.0^directeur général^Prairie Provinces^562846.0,,,"
"EN^118828599RR0001^AB^C^6/29/1973 0:00^99.0^200.0^nan^nan^SS4^2.0^15.0^nan^Communications and Events Coordinator/Executive Assistant^Central Canada^843404.0,,,"
"EN^888615606RR0001^BC^C^07-04-2003 0:00^99.0^1.0^nan^nan^SS6 & SS4 & SS3^2.0^99.0^nan^Executive Director^Central Canada^1643148.0,,,"
"EN^107395519RR0001^MB^C^01-01-1975 0:00^99.0^1.0^nan^nan^SS4^12.0^30.0^3.0^Executive director^Prairie Provinces^614789.0,,,"
"EN^107310906RR0001^ON^C^9/13/2006 0:00^10.0^200.0^nan^nan^SS4^5.0^3.0^7.0^CEO^Central Canada^,,,"
"nan^876232315RR0001^ON^A^04-12-2002 0:00^15.0^160.0^nan^nan^SS1^2.0^15.0^2.0^nan^West Coast^153544.0,,,"
"EN^108058082RR0001^AB^C^01-01-1972 0:00^5.0^200.0^nan^nan^SS4^7.0^88.0^21.0^Executive Director^Central Canada^256060.0,,,"
"EN^889368197RR0001^ON^A^01-01-1993 0:00^2.0^15.0^nan^nan^Initial List^66.0^50.0^10.0^Executive Director^Central Canada^575890.0,,,"
"EN^107692170RR0001^BC^C^8/14/1996 0:00^99.0^160.0^nan^nan^SS4 & SS3^3.0^4.0^3.0^executive director^Prairie Provinces^1261909.0,,,"
"EN^868060096RR0001^ON^C^18.02.1998 00:00^4.0^1.0^nan^nan^SS2^nan^36.0^1.0^President of Board of Directors^Central Canada^,,,"
"FR-CA^106892946RR0001^QC^C^01-04-1978 0:00^99.0^1.0^nan^nan^SS5 & SS4^7.0^20.0^11.0^intervenante communautaire^West Coast^198216.0,,,"
"EN^107885451RR0001^AB^C^06-01-1981 0:00^99.0^1.0^nan^nan^SS4^26.0^nan^11.0^Office Manager^West Coast^585828.0,,,"
"EN^119004448RR0001^ON^C^14.06.1973 00:00^99.0^160.0^nan^nan^Initial List^0.0^5.0^0.0^Treasurer^Central Canada^,,,"
"EN^138277728RR0001^BC^C^01-01-1994 0:00^99.0^1.0^nan^nan^SS4 & SS3^1.0^25.0^2.0^Executive Director^Central Canada^607623.0,,,"
"EN^119282150RR0001^BC^C^07-01-1980 0:00^99.0^190.0^nan^nan^SS4 & SS3^5.0^15.0^nan^General Manager^Atlantic region^,,,"
"nan^133213181RR0001^ON^A^04-01-1989 0:00^99.0^110.0^nan^nan^SS1^0.0^30.0^nan^nan^Central Canada^1923211.0,,,"
"EN^118844562RR0001^QC^C^01-01-1981 0:00^99.0^1.0^nan^nan^SS5 & SS4^11.0^98.0^2.0^Executive Director^Central Canada^323900.0,,,"
"EN^875363871RR0001^NS^C^23.09.1996 00:00^99.0^160.0^nan^nan^Initial List^nan^21.0^2.0^Treasurer^West Coast^228489.0,,,"
"EN^140530916RR0001^ON^C^01-01-1994 0:00^99.0^180.0^nan^nan^SS6 & SS4^15.0^20.0^nan^CEO^Central Canada^176994.0,,,"
"EN^106910490RR0001^ON^C^01-01-1984 0:00^99.0^1.0^nan^nan^SS4^4.0^60.0^nan^Executive Director^West Coast^332614.0,,,"
"EN^761286699RR0001^BC^C^29.04.2018 00:00^4.0^1.0^nan^nan^SS4 & SS3^4.0^185.0^2.0^Director^Central Canada^44175.0,,,"
"FR-CA^106692320RR0001^QC^C^01-04-1982 0:00^99.0^1.0^nan^nan^SS5 & SS4^2.0^nan^0.0^adjointe administrative^Prairie Provinces^9506667.0,,,"
"EN^118797760RR0001^BC^C^12/28/1980 0:00^99.0^190.0^nan^nan^SS4 & SS3^5.0^12.0^2.0^Managing Producer^West Coast^1075727.0,,,"
"nan^107600934RR0001^QC^C^06-01-1983 0:00^99.0^1.0^nan^nan^SS2^1.0^10.0^nan^nan^Prairie Provinces^7914132.0,,,"
"EN^118780378RR0001^AB^C^01-01-1979 0:00^5.0^200.0^nan^nan^SS4^85.0^25.0^80.0^President and CEO^West Coast^798454.0,,,"
"EN^898839790RR0001^BC^C^04-01-1983 0:00^99.0^1.0^nan^nan^SS4 & SS3^10.0^20.0^1.0^Associate Executive Director^Central Canada^5392750.0,,,"
"EN^107446668RR0001^AB^C^01-01-1984 0:00^5.0^200.0^nan^nan^SS4^65.0^204.0^70.0^General Manager^West Coast^901777.0,,,"
"EN^106804594RR0001^BC^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS4 & SS3^24.0^40.0^28.0^Executive director^West Coast^1168428.0,,,"
"EN^130240344RR0001^ON^C^01-04-1991 0:00^99.0^1.0^nan^nan^SS4^52.0^8.0^62.0^ED^Central Canada^2591604.0,,,"
"EN^107857146RR0001^BC^C^01-01-1979 0:00^99.0^190.0^nan^nan^SS4 & SS3^5.0^50.0^2.0^Managing Director^West Coast^139138.0,,,"
"EN^122605678RR0001^BC^C^01-01-1992 0:00^99.0^190.0^nan^nan^SS4 & SS3^15.0^350.0^5.0^Executive Director^West Coast^,,,"
"nan^118869965RR0001^QC^C^04-01-1978 0:00^99.0^160.0^nan^nan^SS5 & SS4^91.0^68.0^75.0^nan^West Coast^593570.0,,,"
"EN^119002467RR0001^BC^C^25-11-1988 0:00^99.0^1.0^nan^nan^SS4 & SS3^2.0^73.0^0.0^nan^West Coast^,,,"
"nan^107552838RR0001^BC^C^02-10-1981 0:00^99.0^190.0^nan^nan^SS2^1.0^16.0^10.0^nan^Central Canada^9918520.0,,,"
